item_a,item_b,cooccurrence_count
ITEM_257,ITEM_3579,1
ITEM_1572,ITEM_471,1
ITEM_4369,ITEM_4827,1
ITEM_1576,ITEM_3555,1
ITEM_3439,ITEM_536,1
ITEM_1181,ITEM_3901,1
ITEM_1458,ITEM_1598,1
ITEM_3687,ITEM_525,1
ITEM_1774,ITEM_972,1
ITEM_2105,ITEM_3757,1
ITEM_3164,ITEM_4065,1
ITEM_1903,ITEM_2770,1
ITEM_1119,ITEM_4725,1
ITEM_1229,ITEM_2934,1
ITEM_3132,ITEM_4057,1
ITEM_2359,ITEM_4288,1
ITEM_3407,ITEM_4910,1
ITEM_1882,ITEM_4224,1
ITEM_1612,ITEM_2732,1
ITEM_170,ITEM_606,1
ITEM_1137,ITEM_4733,1
ITEM_1633,ITEM_2825,1
ITEM_3752,ITEM_4500,1
ITEM_4519,ITEM_4845,1
ITEM_580,ITEM_82,1
ITEM_3666,ITEM_4932,1
ITEM_1483,ITEM_1615,1
ITEM_271,ITEM_2921,1
ITEM_1551,ITEM_3353,1
ITEM_4346,ITEM_4916,1
ITEM_1498,ITEM_470,1
ITEM_2490,ITEM_3607,1
ITEM_2096,ITEM_3420,1
ITEM_131,ITEM_2129,1
ITEM_3293,ITEM_404,1
ITEM_2825,ITEM_400,1
ITEM_3618,ITEM_4058,1
ITEM_4481,ITEM_578,1
ITEM_3083,ITEM_3177,1
ITEM_2524,ITEM_4308,1
ITEM_2874,ITEM_3204,1
ITEM_1765,ITEM_4658,1
ITEM_2003,ITEM_4730,1
ITEM_2760,ITEM_3561,1
ITEM_3563,ITEM_4083,1
ITEM_1434,ITEM_972,1
ITEM_2192,ITEM_909,1
ITEM_1540,ITEM_575,1
ITEM_3734,ITEM_4934,1
ITEM_343,ITEM_4591,1
ITEM_127,ITEM_4257,1
ITEM_1619,ITEM_4458,1
ITEM_2828,ITEM_4403,1
ITEM_1818,ITEM_2738,1
ITEM_1680,ITEM_802,1
ITEM_1189,ITEM_1257,1
ITEM_2415,ITEM_4388,1
ITEM_2399,ITEM_2940,1
ITEM_1351,ITEM_4019,1
ITEM_3365,ITEM_3705,1
ITEM_1898,ITEM_2415,1
ITEM_3888,ITEM_4884,1
ITEM_627,ITEM_695,1
ITEM_2509,ITEM_4458,1
ITEM_3099,ITEM_3252,1
ITEM_4664,ITEM_610,1
ITEM_1915,ITEM_713,1
ITEM_2017,ITEM_326,1
ITEM_1927,ITEM_3135,1
ITEM_142,ITEM_343,1
ITEM_1162,ITEM_3504,1
ITEM_3458,ITEM_4225,1
ITEM_1079,ITEM_4982,1
ITEM_4259,ITEM_4398,1
ITEM_1186,ITEM_1668,1
ITEM_3071,ITEM_4795,1
ITEM_3284,ITEM_4812,1
ITEM_2089,ITEM_4893,1
ITEM_2262,ITEM_4351,1
ITEM_2010,ITEM_4450,1
ITEM_2481,ITEM_3235,1
ITEM_1649,ITEM_730,1
ITEM_3909,ITEM_562,1
ITEM_1981,ITEM_2215,1
ITEM_3685,ITEM_4599,1
ITEM_1240,ITEM_1749,1
ITEM_2992,ITEM_996,1
ITEM_168,ITEM_2296,1
ITEM_1333,ITEM_342,1
ITEM_639,ITEM_794,1
ITEM_403,ITEM_4854,1
ITEM_2569,ITEM_867,1
ITEM_2569,ITEM_5,1
ITEM_1743,ITEM_2062,1
ITEM_2722,ITEM_4479,1
ITEM_3817,ITEM_4116,1
ITEM_1537,ITEM_3640,1
ITEM_3109,ITEM_767,1
ITEM_1355,ITEM_4090,1
ITEM_1682,ITEM_1687,1
ITEM_1954,ITEM_3443,1
ITEM_1800,ITEM_2563,1
ITEM_1243,ITEM_1649,1
ITEM_1336,ITEM_485,1
ITEM_156,ITEM_620,1
ITEM_2360,ITEM_2461,1
ITEM_3051,ITEM_4180,1
ITEM_1151,ITEM_3650,1
ITEM_413,ITEM_941,1
ITEM_106,ITEM_4249,1
ITEM_3332,ITEM_84,1
ITEM_2897,ITEM_3133,1
ITEM_507,ITEM_615,1
ITEM_3257,ITEM_3952,1
ITEM_1845,ITEM_1875,1
ITEM_1588,ITEM_507,1
ITEM_760,ITEM_877,1
ITEM_1428,ITEM_387,1
ITEM_2527,ITEM_2851,1
ITEM_1275,ITEM_2027,1
ITEM_2830,ITEM_4291,1
ITEM_1609,ITEM_851,1
ITEM_4053,ITEM_507,1
ITEM_2871,ITEM_3879,1
ITEM_3397,ITEM_3830,1
ITEM_564,ITEM_667,1
ITEM_4713,ITEM_881,1
ITEM_1237,ITEM_936,1
ITEM_4193,ITEM_537,1
ITEM_3688,ITEM_4866,1
ITEM_1622,ITEM_283,1
ITEM_3543,ITEM_4360,1
ITEM_1677,ITEM_3835,1
ITEM_2785,ITEM_2797,1
ITEM_4148,ITEM_794,1
ITEM_2308,ITEM_3526,1
ITEM_3228,ITEM_431,1
ITEM_1531,ITEM_3254,1
ITEM_1226,ITEM_3853,1
ITEM_357,ITEM_4782,1
ITEM_1695,ITEM_2450,1
ITEM_2421,ITEM_618,1
ITEM_3275,ITEM_996,1
ITEM_1446,ITEM_3542,1
ITEM_2240,ITEM_804,1
ITEM_3598,ITEM_4974,1
ITEM_1170,ITEM_4403,1
ITEM_3933,ITEM_46,1
ITEM_1586,ITEM_3938,1
ITEM_4104,ITEM_4178,1
ITEM_163,ITEM_4827,1
ITEM_1912,ITEM_4948,1
ITEM_1994,ITEM_3119,1
ITEM_1479,ITEM_3753,1
ITEM_3490,ITEM_4493,1
ITEM_1774,ITEM_2685,1
ITEM_2203,ITEM_436,1
ITEM_2659,ITEM_968,1
ITEM_227,ITEM_3023,1
ITEM_1087,ITEM_1713,1
ITEM_1691,ITEM_2907,1
ITEM_2054,ITEM_246,1
ITEM_4619,ITEM_4954,1
ITEM_2657,ITEM_4252,1
ITEM_2021,ITEM_443,1
ITEM_3020,ITEM_4817,1
ITEM_1700,ITEM_4984,1
ITEM_1604,ITEM_367,1
ITEM_2710,ITEM_2848,1
ITEM_1827,ITEM_4568,1
ITEM_2650,ITEM_4345,1
ITEM_1458,ITEM_4485,1
ITEM_1518,ITEM_768,1
ITEM_2614,ITEM_4208,1
ITEM_1038,ITEM_487,1
ITEM_2903,ITEM_649,1
ITEM_2596,ITEM_2766,1
ITEM_1677,ITEM_629,1
ITEM_3834,ITEM_841,1
ITEM_2420,ITEM_4272,1
ITEM_136,ITEM_2486,1
ITEM_1889,ITEM_2,1
ITEM_2530,ITEM_357,1
ITEM_239,ITEM_299,1
ITEM_1196,ITEM_1735,1
ITEM_226,ITEM_3268,1
ITEM_1166,ITEM_4307,2
ITEM_1655,ITEM_2487,1
ITEM_1345,ITEM_4476,1
ITEM_2228,ITEM_3825,1
ITEM_131,ITEM_2448,1
ITEM_2355,ITEM_2544,1
ITEM_1732,ITEM_3336,1
ITEM_1063,ITEM_3365,1
ITEM_2575,ITEM_2814,2
ITEM_322,ITEM_455,1
ITEM_1366,ITEM_2881,1
ITEM_1428,ITEM_4317,1
ITEM_3067,ITEM_3313,1
ITEM_1938,ITEM_3430,1
ITEM_116,ITEM_2309,1
ITEM_4,ITEM_4357,1
ITEM_4442,ITEM_632,1
ITEM_1291,ITEM_2212,1
ITEM_2788,ITEM_717,1
ITEM_726,ITEM_999,1
ITEM_131,ITEM_4164,1
ITEM_1437,ITEM_4617,1
ITEM_533,ITEM_590,1
ITEM_2131,ITEM_2841,1
ITEM_297,ITEM_4608,1
ITEM_2367,ITEM_4127,1
ITEM_3302,ITEM_3510,1
ITEM_1691,ITEM_2491,2
ITEM_2952,ITEM_7,1
ITEM_1740,ITEM_2039,1
ITEM_163,ITEM_3304,1
ITEM_1403,ITEM_3024,1
ITEM_2801,ITEM_2869,1
ITEM_4000,ITEM_4581,1
ITEM_144,ITEM_3464,1
ITEM_187,ITEM_387,1
ITEM_1287,ITEM_3138,1
ITEM_154,ITEM_1813,1
ITEM_1047,ITEM_1497,1
ITEM_1357,ITEM_1512,1
ITEM_2095,ITEM_739,1
ITEM_2247,ITEM_2381,1
ITEM_1506,ITEM_1950,1
ITEM_1200,ITEM_891,1
ITEM_2459,ITEM_2968,1
ITEM_3194,ITEM_433,1
ITEM_2445,ITEM_255,1
ITEM_1717,ITEM_4423,1
ITEM_3977,ITEM_4900,1
ITEM_3007,ITEM_3777,1
ITEM_1414,ITEM_2479,1
ITEM_1356,ITEM_573,1
ITEM_2340,ITEM_4584,1
ITEM_4029,ITEM_821,1
ITEM_4841,ITEM_88,1
ITEM_1144,ITEM_3670,1
ITEM_3351,ITEM_811,1
ITEM_2791,ITEM_4416,1
ITEM_1150,ITEM_2930,1
ITEM_137,ITEM_4154,1
ITEM_2271,ITEM_3898,1
ITEM_3035,ITEM_3395,1
ITEM_1600,ITEM_4907,1
ITEM_2437,ITEM_3843,1
ITEM_2483,ITEM_2969,1
ITEM_3851,ITEM_699,1
ITEM_4837,ITEM_675,1
ITEM_4656,ITEM_569,1
ITEM_168,ITEM_4008,1
ITEM_2772,ITEM_3767,1
ITEM_2608,ITEM_4883,1
ITEM_2783,ITEM_4103,1
ITEM_3878,ITEM_4142,1
ITEM_3632,ITEM_3670,1
ITEM_727,ITEM_926,1
ITEM_1296,ITEM_2126,1
ITEM_3133,ITEM_4431,1
ITEM_1419,ITEM_2127,1
ITEM_2032,ITEM_2816,1
ITEM_1560,ITEM_4361,1
ITEM_209,ITEM_3625,1
ITEM_2580,ITEM_532,1
ITEM_2270,ITEM_321,1
ITEM_2078,ITEM_2732,1
ITEM_1761,ITEM_3882,1
ITEM_1560,ITEM_897,1
ITEM_2138,ITEM_2649,1
ITEM_3713,ITEM_3896,1
ITEM_1644,ITEM_4353,1
ITEM_1151,ITEM_2950,1
ITEM_2017,ITEM_940,1
ITEM_2515,ITEM_4208,1
ITEM_1396,ITEM_824,1
ITEM_1944,ITEM_2762,1
ITEM_1055,ITEM_3393,1
ITEM_1712,ITEM_328,1
ITEM_1228,ITEM_2601,1
ITEM_1940,ITEM_8,1
ITEM_2548,ITEM_982,1
ITEM_3412,ITEM_3430,1
ITEM_4045,ITEM_902,1
ITEM_450,ITEM_4700,1
ITEM_358,ITEM_665,1
ITEM_1737,ITEM_1959,1
ITEM_4883,ITEM_855,1
ITEM_4236,ITEM_503,1
ITEM_1430,ITEM_3899,1
ITEM_1194,ITEM_3101,1
ITEM_3307,ITEM_3744,1
ITEM_3862,ITEM_4501,1
ITEM_1710,ITEM_4264,1
ITEM_2841,ITEM_3485,1
ITEM_2217,ITEM_2952,1
ITEM_2137,ITEM_679,1
ITEM_148,ITEM_4422,1
ITEM_36,ITEM_4239,1
ITEM_3192,ITEM_3837,1
ITEM_4888,ITEM_98,1
ITEM_1741,ITEM_3345,1
ITEM_2451,ITEM_2457,1
ITEM_2585,ITEM_2751,1
ITEM_1315,ITEM_3689,1
ITEM_3620,ITEM_4240,1
ITEM_132,ITEM_465,1
ITEM_1688,ITEM_2062,1
ITEM_430,ITEM_710,1
ITEM_2295,ITEM_739,1
ITEM_3400,ITEM_838,1
ITEM_2494,ITEM_925,1
ITEM_1943,ITEM_2950,1
ITEM_2328,ITEM_4665,1
ITEM_2700,ITEM_4955,1
ITEM_2026,ITEM_4299,1
ITEM_2978,ITEM_3191,1
ITEM_3338,ITEM_3972,1
ITEM_1543,ITEM_4925,1
ITEM_3226,ITEM_477,1
ITEM_3222,ITEM_340,1
ITEM_1704,ITEM_4605,1
ITEM_3551,ITEM_4246,1
ITEM_193,ITEM_2835,1
ITEM_1785,ITEM_3698,1
ITEM_2219,ITEM_4453,1
ITEM_2195,ITEM_3027,1
ITEM_1741,ITEM_2326,1
ITEM_1612,ITEM_1939,1
ITEM_1523,ITEM_2654,1
ITEM_1954,ITEM_3699,1
ITEM_210,ITEM_4912,1
ITEM_2212,ITEM_3863,1
ITEM_1332,ITEM_704,1
ITEM_1855,ITEM_2341,1
ITEM_3235,ITEM_335,1
ITEM_2202,ITEM_643,1
ITEM_4323,ITEM_843,1
ITEM_1189,ITEM_3743,1
ITEM_1529,ITEM_538,1
ITEM_1917,ITEM_380,1
ITEM_2575,ITEM_4159,1
ITEM_2834,ITEM_4541,1
ITEM_3151,ITEM_3374,1
ITEM_1766,ITEM_4955,1
ITEM_3001,ITEM_4412,1
ITEM_2488,ITEM_3292,1
ITEM_2578,ITEM_4290,1
ITEM_2660,ITEM_2805,1
ITEM_3352,ITEM_4064,1
ITEM_138,ITEM_178,1
ITEM_197,ITEM_422,1
ITEM_4152,ITEM_4473,1
ITEM_2414,ITEM_4442,1
ITEM_1335,ITEM_3738,1
ITEM_3960,ITEM_4959,1
ITEM_1697,ITEM_1752,1
ITEM_1092,ITEM_3466,1
ITEM_735,ITEM_910,1
ITEM_1505,ITEM_90,1
ITEM_3220,ITEM_4477,1
ITEM_3189,ITEM_450,1
ITEM_4195,ITEM_729,1
ITEM_4010,ITEM_473,1
ITEM_144,ITEM_3676,1
ITEM_2839,ITEM_4250,1
ITEM_2333,ITEM_4236,1
ITEM_2083,ITEM_3664,1
ITEM_134,ITEM_4771,1
ITEM_3234,ITEM_4071,1
ITEM_1881,ITEM_212,1
ITEM_1145,ITEM_737,1
ITEM_234,ITEM_3642,1
ITEM_2678,ITEM_3609,1
ITEM_1696,ITEM_3435,1
ITEM_1902,ITEM_2034,1
ITEM_243,ITEM_3799,1
ITEM_3203,ITEM_4599,1
ITEM_2932,ITEM_558,1
ITEM_4156,ITEM_54,1
ITEM_3451,ITEM_876,1
ITEM_3463,ITEM_4830,1
ITEM_3724,ITEM_4777,1
ITEM_1465,ITEM_3517,1
ITEM_3990,ITEM_511,1
ITEM_4322,ITEM_4520,1
ITEM_1691,ITEM_1962,1
ITEM_887,ITEM_919,1
ITEM_3022,ITEM_3776,1
ITEM_1806,ITEM_2822,1
ITEM_4319,ITEM_4651,1
ITEM_3281,ITEM_85,1
ITEM_2342,ITEM_2890,1
ITEM_201,ITEM_2678,1
ITEM_2159,ITEM_436,1
ITEM_1440,ITEM_1937,1
ITEM_1514,ITEM_3607,1
ITEM_1395,ITEM_848,1
ITEM_3019,ITEM_4679,1
ITEM_1082,ITEM_1587,1
ITEM_1244,ITEM_615,1
ITEM_1324,ITEM_313,1
ITEM_4985,ITEM_651,1
ITEM_4660,ITEM_536,1
ITEM_106,ITEM_1823,1
ITEM_2886,ITEM_4148,1
ITEM_4198,ITEM_4970,1
ITEM_295,ITEM_4223,1
ITEM_1922,ITEM_4400,1
ITEM_2082,ITEM_2857,1
ITEM_3445,ITEM_4650,1
ITEM_183,ITEM_2021,1
ITEM_1073,ITEM_1840,1
ITEM_1242,ITEM_870,1
ITEM_2235,ITEM_948,1
ITEM_2653,ITEM_733,1
ITEM_186,ITEM_819,1
ITEM_1592,ITEM_4566,1
ITEM_1178,ITEM_4699,1
ITEM_1003,ITEM_832,1
ITEM_1154,ITEM_4037,1
ITEM_4631,ITEM_473,1
ITEM_768,ITEM_982,1
ITEM_123,ITEM_422,1
ITEM_2797,ITEM_4202,1
ITEM_1355,ITEM_35,1
ITEM_2590,ITEM_3378,1
ITEM_2152,ITEM_3059,1
ITEM_2927,ITEM_896,1
ITEM_4869,ITEM_888,1
ITEM_1018,ITEM_3360,1
ITEM_1503,ITEM_201,1
ITEM_3304,ITEM_3486,1
ITEM_1337,ITEM_4401,1
ITEM_2624,ITEM_574,1
ITEM_292,ITEM_4567,1
ITEM_424,ITEM_4319,1
ITEM_2978,ITEM_75,1
ITEM_1501,ITEM_3390,1
ITEM_4221,ITEM_4759,1
ITEM_1904,ITEM_2791,1
ITEM_1895,ITEM_2857,1
ITEM_2098,ITEM_3026,1
ITEM_1658,ITEM_3362,1
ITEM_1012,ITEM_4673,1
ITEM_2264,ITEM_3159,1
ITEM_1232,ITEM_4620,1
ITEM_3538,ITEM_94,1
ITEM_2035,ITEM_3318,1
ITEM_2363,ITEM_3518,1
ITEM_4511,ITEM_4541,1
ITEM_2341,ITEM_4518,1
ITEM_4438,ITEM_4468,1
ITEM_2464,ITEM_4824,1
ITEM_1853,ITEM_4242,1
ITEM_1810,ITEM_574,1
ITEM_1399,ITEM_3814,1
ITEM_4085,ITEM_4871,1
ITEM_4127,ITEM_426,1
ITEM_2404,ITEM_4694,1
ITEM_1146,ITEM_3418,1
ITEM_1166,ITEM_2445,1
ITEM_2694,ITEM_3601,1
ITEM_4781,ITEM_825,1
ITEM_1772,ITEM_4377,1
ITEM_2229,ITEM_417,1
ITEM_1154,ITEM_4673,1
ITEM_1285,ITEM_333,1
ITEM_4358,ITEM_4376,1
ITEM_2427,ITEM_4351,1
ITEM_713,ITEM_954,1
ITEM_4309,ITEM_4550,1
ITEM_3448,ITEM_4768,1
ITEM_293,ITEM_935,1
ITEM_2166,ITEM_2841,1
ITEM_2816,ITEM_817,1
ITEM_2932,ITEM_3923,1
ITEM_1442,ITEM_3833,1
ITEM_3929,ITEM_728,1
ITEM_3683,ITEM_669,1
ITEM_1196,ITEM_4900,1
ITEM_2896,ITEM_3517,1
ITEM_1591,ITEM_1737,1
ITEM_1909,ITEM_479,1
ITEM_2398,ITEM_4377,1
ITEM_3162,ITEM_3396,1
ITEM_3778,ITEM_4068,1
ITEM_3467,ITEM_3697,1
ITEM_1325,ITEM_4853,1
ITEM_2780,ITEM_889,1
ITEM_215,ITEM_3869,1
ITEM_1085,ITEM_3057,1
ITEM_3068,ITEM_4168,1
ITEM_1146,ITEM_4991,1
ITEM_4295,ITEM_709,1
ITEM_1744,ITEM_1774,1
ITEM_3753,ITEM_4386,1
ITEM_12,ITEM_3523,1
ITEM_2627,ITEM_3684,1
ITEM_2493,ITEM_351,1
ITEM_1224,ITEM_24,1
ITEM_1256,ITEM_3311,1
ITEM_1614,ITEM_337,1
ITEM_1413,ITEM_3380,1
ITEM_4645,ITEM_4992,1
ITEM_2738,ITEM_3328,1
ITEM_1661,ITEM_4797,1
ITEM_1111,ITEM_813,1
ITEM_4925,ITEM_799,1
ITEM_3834,ITEM_420,1
ITEM_2228,ITEM_3553,1
ITEM_254,ITEM_262,1
ITEM_1718,ITEM_2647,1
ITEM_2314,ITEM_362,1
ITEM_1125,ITEM_832,1
ITEM_2748,ITEM_2881,1
ITEM_2043,ITEM_3493,1
ITEM_4417,ITEM_4911,1
ITEM_1189,ITEM_828,1
ITEM_2681,ITEM_2900,1
ITEM_1436,ITEM_167,1
ITEM_1962,ITEM_4507,1
ITEM_1540,ITEM_2957,1
ITEM_279,ITEM_3574,1
ITEM_2376,ITEM_449,1
ITEM_2528,ITEM_4090,1
ITEM_1498,ITEM_1991,1
ITEM_3687,ITEM_4951,1
ITEM_303,ITEM_3920,1
ITEM_2251,ITEM_3836,1
ITEM_1229,ITEM_3837,1
ITEM_1117,ITEM_2743,1
ITEM_3372,ITEM_674,1
ITEM_4278,ITEM_4831,1
ITEM_4422,ITEM_588,1
ITEM_3181,ITEM_3523,1
ITEM_1689,ITEM_2098,1
ITEM_4485,ITEM_4785,1
ITEM_3581,ITEM_4687,1
ITEM_1324,ITEM_3874,1
ITEM_1639,ITEM_2582,1
ITEM_1803,ITEM_2260,1
ITEM_2842,ITEM_797,1
ITEM_2238,ITEM_3028,1
ITEM_167,ITEM_2977,1
ITEM_39,ITEM_77,1
ITEM_1960,ITEM_401,1
ITEM_1856,ITEM_327,1
ITEM_2206,ITEM_4218,1
ITEM_1988,ITEM_3398,1
ITEM_4198,ITEM_575,1
ITEM_1191,ITEM_2531,1
ITEM_2146,ITEM_3601,1
ITEM_2379,ITEM_2748,1
ITEM_2219,ITEM_748,1
ITEM_131,ITEM_3900,1
ITEM_3352,ITEM_3751,1
ITEM_1531,ITEM_1886,1
ITEM_1770,ITEM_4703,1
ITEM_1590,ITEM_2267,1
ITEM_1265,ITEM_1810,1
ITEM_4520,ITEM_4764,1
ITEM_3202,ITEM_4329,1
ITEM_4768,ITEM_935,1
ITEM_204,ITEM_2330,1
ITEM_1531,ITEM_557,1
ITEM_2056,ITEM_3226,1
ITEM_3051,ITEM_4055,1
ITEM_1962,ITEM_2459,1
ITEM_3367,ITEM_4116,1
ITEM_1965,ITEM_4280,1
ITEM_1612,ITEM_3928,1
ITEM_2653,ITEM_611,1
ITEM_1874,ITEM_2882,1
ITEM_2254,ITEM_768,1
ITEM_1962,ITEM_2907,1
ITEM_1339,ITEM_1922,1
ITEM_375,ITEM_896,1
ITEM_4314,ITEM_671,1
ITEM_258,ITEM_2727,1
ITEM_3397,ITEM_3629,1
ITEM_1410,ITEM_3206,1
ITEM_354,ITEM_3875,1
ITEM_1371,ITEM_3267,1
ITEM_4768,ITEM_4917,1
ITEM_198,ITEM_407,1
ITEM_1966,ITEM_396,1
ITEM_2807,ITEM_4911,1
ITEM_2218,ITEM_3623,1
ITEM_1273,ITEM_510,1
ITEM_4272,ITEM_525,1
ITEM_4988,ITEM_897,1
ITEM_422,ITEM_4960,1
ITEM_177,ITEM_2389,1
ITEM_3985,ITEM_795,1
ITEM_1200,ITEM_4217,1
ITEM_1677,ITEM_4769,1
ITEM_1310,ITEM_2620,1
ITEM_2278,ITEM_3079,1
ITEM_3045,ITEM_4427,1
ITEM_2476,ITEM_3928,1
ITEM_301,ITEM_763,1
ITEM_2821,ITEM_800,1
ITEM_4855,ITEM_823,1
ITEM_2400,ITEM_2681,1
ITEM_2666,ITEM_705,1
ITEM_3176,ITEM_3332,1
ITEM_2597,ITEM_2801,1
ITEM_1566,ITEM_3032,1
ITEM_41,ITEM_4811,1
ITEM_2201,ITEM_4547,1
ITEM_4154,ITEM_4705,1
ITEM_4948,ITEM_572,1
ITEM_3073,ITEM_4425,1
ITEM_4214,ITEM_4356,1
ITEM_4296,ITEM_4611,1
ITEM_3361,ITEM_4316,1
ITEM_2188,ITEM_4767,1
ITEM_2260,ITEM_3504,1
ITEM_4668,ITEM_740,1
ITEM_1558,ITEM_4541,1
ITEM_1829,ITEM_260,1
ITEM_2566,ITEM_743,1
ITEM_3250,ITEM_4925,1
ITEM_131,ITEM_4217,1
ITEM_2734,ITEM_3034,1
ITEM_2281,ITEM_77,1
ITEM_1575,ITEM_2056,1
ITEM_1875,ITEM_3212,1
ITEM_113,ITEM_3353,1
ITEM_1503,ITEM_1520,1
ITEM_1954,ITEM_2999,1
ITEM_4033,ITEM_758,1
ITEM_2310,ITEM_3312,1
ITEM_1195,ITEM_4739,1
ITEM_3118,ITEM_459,1
ITEM_1260,ITEM_3330,1
ITEM_4010,ITEM_4975,1
ITEM_1477,ITEM_2108,1
ITEM_2418,ITEM_941,1
ITEM_2297,ITEM_2597,1
ITEM_1926,ITEM_2942,1
ITEM_2979,ITEM_4809,1
ITEM_1485,ITEM_4838,1
ITEM_1438,ITEM_225,1
ITEM_3557,ITEM_491,1
ITEM_1810,ITEM_977,1
ITEM_3608,ITEM_567,1
ITEM_1453,ITEM_3280,1
ITEM_1007,ITEM_3365,1
ITEM_4224,ITEM_881,1
ITEM_2416,ITEM_4233,1
ITEM_3197,ITEM_4153,1
ITEM_2626,ITEM_3612,1
ITEM_1102,ITEM_2096,1
ITEM_3973,ITEM_795,1
ITEM_241,ITEM_4857,1
ITEM_1128,ITEM_2830,1
ITEM_1237,ITEM_1272,1
ITEM_3254,ITEM_4608,1
ITEM_1063,ITEM_354,1
ITEM_1595,ITEM_4806,1
ITEM_255,ITEM_3669,1
ITEM_3089,ITEM_517,1
ITEM_4041,ITEM_4307,1
ITEM_1176,ITEM_2305,1
ITEM_3843,ITEM_4614,1
ITEM_1400,ITEM_495,1
ITEM_2627,ITEM_3851,1
ITEM_3924,ITEM_717,1
ITEM_1474,ITEM_4773,1
ITEM_3652,ITEM_7,1
ITEM_2015,ITEM_810,1
ITEM_3782,ITEM_4797,1
ITEM_3358,ITEM_754,1
ITEM_1967,ITEM_4285,1
ITEM_2651,ITEM_430,1
ITEM_4295,ITEM_905,1
ITEM_3007,ITEM_645,1
ITEM_1744,ITEM_4890,1
ITEM_3192,ITEM_891,1
ITEM_1620,ITEM_1905,1
ITEM_2166,ITEM_325,1
ITEM_2728,ITEM_776,1
ITEM_1984,ITEM_3045,1
ITEM_3069,ITEM_4327,1
ITEM_1119,ITEM_298,1
ITEM_1286,ITEM_477,1
ITEM_1154,ITEM_4439,1
ITEM_1512,ITEM_2521,1
ITEM_2362,ITEM_3312,1
ITEM_1327,ITEM_4745,1
ITEM_2891,ITEM_4265,1
ITEM_127,ITEM_619,1
ITEM_2136,ITEM_3967,1
ITEM_2704,ITEM_4525,1
ITEM_126,ITEM_2367,1
ITEM_4989,ITEM_520,1
ITEM_3249,ITEM_687,1
ITEM_1383,ITEM_3162,1
ITEM_220,ITEM_700,1
ITEM_3055,ITEM_484,1
ITEM_1096,ITEM_3265,1
ITEM_1886,ITEM_4553,1
ITEM_1772,ITEM_4596,1
ITEM_1872,ITEM_4503,1
ITEM_342,ITEM_3907,1
ITEM_4074,ITEM_4802,1
ITEM_1250,ITEM_1267,1
ITEM_3362,ITEM_4409,1
ITEM_1188,ITEM_3554,1
ITEM_2194,ITEM_3292,1
ITEM_1849,ITEM_3448,1
ITEM_1881,ITEM_3817,1
ITEM_3581,ITEM_4482,1
ITEM_3027,ITEM_4180,1
ITEM_4105,ITEM_4116,1
ITEM_3695,ITEM_393,1
ITEM_2436,ITEM_3229,1
ITEM_1907,ITEM_26,1
ITEM_3062,ITEM_3137,1
ITEM_1788,ITEM_2357,1
ITEM_2484,ITEM_4763,1
ITEM_2363,ITEM_3643,1
ITEM_2413,ITEM_4658,1
ITEM_4121,ITEM_528,1
ITEM_1713,ITEM_925,1
ITEM_3578,ITEM_3908,1
ITEM_268,ITEM_4081,1
ITEM_4278,ITEM_4501,1
ITEM_2268,ITEM_2660,1
ITEM_1719,ITEM_836,1
ITEM_3095,ITEM_4625,1
ITEM_1503,ITEM_773,1
ITEM_1143,ITEM_2057,1
ITEM_3612,ITEM_4467,1
ITEM_2598,ITEM_3220,1
ITEM_1561,ITEM_264,1
ITEM_2735,ITEM_3662,1
ITEM_1994,ITEM_2450,1
ITEM_3487,ITEM_4298,1
ITEM_163,ITEM_3486,1
ITEM_1278,ITEM_3365,1
ITEM_2763,ITEM_3109,1
ITEM_2583,ITEM_372,1
ITEM_1128,ITEM_1826,1
ITEM_3115,ITEM_3452,1
ITEM_2689,ITEM_3017,1
ITEM_291,ITEM_420,1
ITEM_4301,ITEM_628,1
ITEM_2065,ITEM_2134,1
ITEM_2324,ITEM_4790,1
ITEM_119,ITEM_238,1
ITEM_1804,ITEM_3782,1
ITEM_577,ITEM_627,1
ITEM_3816,ITEM_4984,1
ITEM_42,ITEM_972,1
ITEM_1165,ITEM_3418,1
ITEM_2174,ITEM_3909,1
ITEM_1513,ITEM_2743,1
ITEM_1696,ITEM_2229,1
ITEM_1365,ITEM_4473,1
ITEM_1007,ITEM_1450,1
ITEM_2639,ITEM_2726,1
ITEM_3092,ITEM_4110,1
ITEM_4762,ITEM_8,1
ITEM_3497,ITEM_4149,1
ITEM_1317,ITEM_266,1
ITEM_2969,ITEM_773,1
ITEM_2998,ITEM_3465,1
ITEM_1234,ITEM_2802,1
ITEM_1124,ITEM_1664,1
ITEM_4774,ITEM_796,1
ITEM_1776,ITEM_2930,1
ITEM_3437,ITEM_525,1
ITEM_3655,ITEM_4740,1
ITEM_4631,ITEM_966,1
ITEM_3024,ITEM_3872,1
ITEM_1425,ITEM_4486,1
ITEM_4260,ITEM_4991,1
ITEM_2493,ITEM_2552,2
ITEM_1092,ITEM_879,1
ITEM_2249,ITEM_2960,1
ITEM_1845,ITEM_4704,1
ITEM_2765,ITEM_2916,1
ITEM_3247,ITEM_3488,1
ITEM_1713,ITEM_995,1
ITEM_2318,ITEM_723,1
ITEM_2989,ITEM_4539,1
ITEM_1706,ITEM_2865,1
ITEM_2420,ITEM_294,1
ITEM_2906,ITEM_4259,1
ITEM_2393,ITEM_856,1
